Core B-Type Explosive Armor Hardener	247,648,596	13.244161173533714
Corpus A-Type Large Armor Repairer	246,452,215	3.6332736074955627
High-grade Rapture Epsilon	245,647,708	0.7834403072268551
Takmahl Quantum Sphere	244,544,602	30.314795174217448
Veles Heavy Entropic Disintegrator	243,966,801	29.00361418439941
Federation Navy 500MN Microwarpdrive	243,604,430	8.0098783439271
Gist B-Type 100MN Afterburner	243,131,615	7.699423195762441
Capital Compact Pb-Acid Cap Battery	242,490,474	3.829288732303852
Talocan Stasis Deflector	240,769,913	22.608565020339782
ORE Deep Core Mining Laser	239,945,708	3.632019081425749
Gistum B-Type 10MN Afterburner	237,667,791	10.381679621427944
Vorton Arc Extension	237,447,613	19.945870800699975
Mid-grade Virtue Alpha	236,937,014	18.679255357143873
Vulture	236,733,758	3.5587288217556634
Gist B-Type X-Large Shield Booster	236,467,249	3.3815817649938165
Medium Faction Ammunition Crate	232,908,996	23.511264813423637
Standup Target Painter II	229,321,821	3.4061557708355927
CONCORD Capital Remote Shield Booster	229,123,186	4.364417435141499
Imperial Navy Explosive Energized Membrane	227,543,857	32.05610598702426
Medium EMP Smartbomb II	227,456,520	119.35025391751051
Gistii B-Type 1MN Afterburner	225,544,971	7.15609135485749
Corpus B-Type Explosive Armor Hardener	225,138,550	16.61159071197854
Domination Large Cap Battery	224,293,462	10.44717164063208
Pithum B-Type EM Shield Amplifier	223,340,163	35.427201397152004
Centum B-Type Kinetic Energized Membrane	223,187,701	6.920055368862736
Domination Small Shield Booster	222,664,165	13.252714968698948
Corpus B-Type Thermal Armor Hardener	222,316,398	12.868064254394106
Kaikka's Modified Shield Boost Amplifier	221,472,866	1.0461291616526274
EDENCOM Cruiser	221,424,840	14.520994774360148
Mid-grade Nirvana Epsilon	218,730,645	9.519961946125793
Mid-grade Crystal Omega	218,634,791	22.10441730485184
Focused Modulated Pulse Energy Beam I	218,402,855	133.239498982303
Corpum B-Type Multispectrum Energized Membrane	217,760,445	3.952669093076998
Advanced Mass Production	216,572,513	21.21679073671198
Nighthawk	215,343,202	5.790196624700933
Proteus Propulsion - Hyperspatial Optimization	214,680,888	5.92116967729258
Mid-grade Mimesis Alpha	213,949,832	0.8637604368635806
Improved 'Guise' Cloaking Device II	213,607,259	10.751321723027182
Yan Jung Info Matrix	213,360,339	75.48460813436002
Inherent Implants 'Noble' Remote Armor Repair Systems RA-703	213,190,701	75.96048651195635
Imperial Navy Multispectrum Energized Membrane	212,304,972	52.300882614719676
Unstable Entropic Radiation Sink Mutaplasmid	209,436,699	38.293145334023166
Unstable Medium Ancillary Armor Repairer Mutaplasmid	208,745,749	8.894417351584766
Large Gas Compressor I	208,683,280	1.54691356558479
Vorton Arc Guidance	208,549,607	12.780811102597125
Medium Hull Maintenance Bot II	207,750,844	59.09298516681146
Compressed Fullerite-C28	206,336,055	62318.3496064712
Corelum C-Type Explosive Energized Membrane	206,307,076	67.20406682479876
Poteque 'Prospector' Astrometric Pinpointing AP-610	205,339,645	3.2215699293396654
Raging Gamma Filament	204,233,954	170.62864284575824
Capital Parking Ticket	201,626,355	3.0518168030672235
Imperial Navy Small Focused Beam Laser	201,210,856	7.77420987115934
'Warhammer' Large EMP Smartbomb I	200,466,738	3.527555374306186
Unstable Heavy Energy Nosferatu Mutaplasmid	200,359,422	50.144638643165976
Capital Ships	200,049,497	6.250374859349924
Standup Cap Battery I	199,195,293	4.151951973643983
Guillome Renard's Sleeper Loot Stash	198,964,541	9.956238285983966
Vepas' Modified Shield Boost Amplifier	198,675,673	0.742643391521197
Centus C-Type EM Armor Hardener	197,898,442	8.493641193165855
Imperial Navy Small EMP Smartbomb	197,037,980	15.975253684717696
25000mm Steel Plates II	196,976,540	12.64778094422536
Federation Navy Drone Navigation Computer	196,888,694	10.768477824310187
Sentient Omnidirectional Tracking Link	196,325,545	36.74306514950793
Oracle	196,282,869	25.93966743940724
Core C-Type Explosive Armor Hardener	196,006,115	12.897684758259562
Capital Inductive Compact Remote Capacitor Transmitter	195,911,428	1.904252759114798
Republic Fleet Heavy Missile Launcher	195,601,999	23.093233756038963
Transport Ships	194,428,649	9.846333228240818
Zainou 'Snapshot' Torpedoes TD-606	193,864,374	0.8580195720683363
Thunderchild	192,761,355	4.387920683787206
Mid-grade Halo Beta	192,403,559	9.663664470207745
Genolution Core Augmentation CA-1	191,246,832	72.9365135936667
Domination Cruise Missile Launcher	190,821,063	20.10187439164559
Corpum A-Type Multispectrum Energized Membrane	189,898,580	7.725106989274916
Feawen's Approval Documentation	189,651,256	4.994265919060309
Elite Slaves	188,749,554	47.61677277498383
Unstable Large Shield Extender Mutaplasmid	186,826,769	22.45514054623432
Gistum C-Type Medium Remote Shield Booster	186,789,150	24.361472059145285
Gist C-Type Large Shield Booster	186,504,577	6.839686726019295
Unstable Small Energy Nosferatu Mutaplasmid	186,398,430	93.63583912436879
Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1006	185,867,156	1.303416246617219
Zainou 'Beancounter' Metallurgy MY-705	184,928,013	3.3372676765983034
Neurotoxin Recovery	184,711,215	34.31699319413452
High-grade Hydra Delta	184,325,998	1.2262158860044234
Unstable Warp Disruptor Mutaplasmid	184,132,190	56.35607082015812
50000MN Microwarpdrive I	183,921,036	3.1676662199899965
Centus C-Type Kinetic Armor Hardener	183,281,503	7.419402626033747
Low-grade Virtue Gamma	183,166,310	3.4948333035968857
Intact Power Cores	183,160,450	16.54670584076673
True Sansha Medium Energy Neutralizer	181,097,415	7.630423342405149
Domination 10MN Afterburner	180,762,576	21.02844043089807
'Thurifer' Large Cap Battery	180,473,315	7.431166737340707
Dread Guristas Dual 150mm Railgun	180,393,018	56.89926081111195
Termite II	180,168,535	8.700221426677812
Medium Hull Repairer II	179,441,634	43.265376513379614
Corpum C-Type Multispectrum Energized Membrane	179,388,809	17.553236370879706
CONCORD Capital Remote Capacitor Transmitter	179,271,178	1.7746458931755866
Zainou 'Deadeye' Missile Bombardment MB-706	179,081,631	0.593856655258014
Medium Consortium Vorton Projector	178,734,013	1.28160570716056
Centus C-Type Thermal Armor Hardener	178,384,766	15.516441202300367
Mid-grade Asklepian Epsilon	177,709,288	6.879157997881896
Federation Navy Heavy Ion Blaster	177,362,258	5.998047304952928
Dark Blood Heavy Capacitor Booster	177,034,614	39.572745827279526
'Executive' Remote Sensor Dampener	175,986,226	4.624547410714138
Harvester Mining Drone	175,920,518	2.007858368784051
Pithi A-Type Small Remote Shield Booster	175,744,701	22.17962582189924
A Big Red Button	175,402,758	4.8583015336828375
Zainou 'Beancounter' Science SC-805	175,000,292	1.0422329500737335
Standup Heavy Missile	173,901,674	35323.82737388609
Leopard	173,843,183	6.696062832869636
Sansha Silver Tag	173,399,621	112.6493850480191
Loki Defensive - Augmented Durability	173,273,051	23.990398377897648
Shadow Serpentis Large Plasma Smartbomb	172,805,023	9.073987813469163
Unstable Medium Cap Battery Mutaplasmid	172,724,909	42.11159280111382
Intaki Cycle of Ida Bracelet	172,703,075	1.8656599226670485
Capital Energy Nosferatu II	172,576,538	1.662699201408599
Inherent Implants 'Lancer' Gunnery RF-906	172,419,306	2.0318568196360127
Chaotic Gamma Filament	171,346,619	184.4618571262345
Unstable Large Armor Plate Mutaplasmid	170,268,047	15.858065318515731
True Sansha Multispectrum Energized Membrane	169,876,560	51.28658638913351
Republic Fleet Warp Disruptor	169,699,967	34.227504470365815
Yan Jung Thunder Kite	169,277,613	139.03545547270429
Dread Guristas Cloaking Device	168,226,463	12.101056209641916
High-grade Amulet Beta	167,898,029	4.05448943136261
Neurolink Enhancer Reservoir	167,735,148	5.694237298388246
Takmahl Centrifugal Primer	167,669,012	253.41043267992347
Legion Offensive - Assault Optimization	167,561,981	27.700315956188863
Centum C-Type Explosive Energized Membrane	167,082,271	53.06877811551107
Gistum A-Type EM Shield Amplifier	166,342,997	8.174585095139516
Heavy Warp Disruptor I	165,562,255	9.359616476433924
Dread Guristas Thermal Shield Hardener	165,462,475	88.50485201482043
'Augmented' Infiltrator	164,515,891	9.26124845665971
Republic Fleet Nanofiber Structure	163,546,108	7.294587396349988
Centus B-Type Explosive Armor Hardener	163,489,728	8.439704138490406
CONCORD Dual Giga Pulse Laser	163,160,976	1.1831403977441377
Synthetic Hull Conversion Reinforced Bulkheads	161,912,352	3.2121132971469644
Coreli A-Type Multispectrum Coating	161,836,516	47.389902475497415
Mid-grade Nirvana Omega	161,823,618	6.661327051939483
Sleeper Virtual Energizer	161,699,172	98.39426843534963
Compressed Condensed Scordite	160,159,966	38751504.21637794
Sentient Drone Damage Amplifier	160,125,945	38.2920692337612
Centii C-Type Multispectrum Coating	159,474,517	4.745530981774779
Corpus X-Type Heavy Energy Neutralizer	159,452,112	19.97646106468418
Capital Capacitor Battery	159,417,244	22.83358565015466
Caldari Navy Heavy Missile Launcher	159,099,347	15.363011491988166
Medium Auxiliary Nano Pump II	158,885,540	40.26190106872209
Shadow Serpentis Tracking Computer	157,892,271	18.80408625226153
Federation Navy Small Plasma Smartbomb	157,603,646	28.858958000466536
Onyx	157,469,005	3.979806555952821
'Subverted' JVN-UC49	157,319,503	12.703448243904356
Capital Ship Maintenance Bay	157,243,253	15.541863904591642
Raven Navy Issue	156,532,939	5.135426627182599
Corpum A-Type Medium Remote Capacitor Transmitter	156,238,749	92.21869008817465
Caldari Navy Rapid Heavy Missile Launcher	155,880,903	8.695363038581927
Domination 1400mm Howitzer Artillery	155,617,879	3.173549976052324
Corpus A-Type Heavy Energy Neutralizer	154,242,976	4.649710193816636
Takmahl Fractal Sheet	154,145,104	58.00925956862232
Capital Ancillary Armor Repairer	152,654,343	3.8853824036140447
Gravid Heavy Energy Neutralizer Mutaplasmid	152,518,729	64.06654085132307
Core C-Type Thermal Armor Hardener	151,546,846	10.058149788549025
Shadow Serpentis Multispectrum Energized Membrane	151,525,525	57.631798688277456
Sentient Burst Jammer	151,306,230	9.454275866673916
Poteque 'Prospector' Astrometric Acquisition AQ-706	151,269,992	74.21744288197642
True Sansha Heavy Beam Laser	151,035,029	4.728163290888421
Compressed Fullerite-C84	150,264,457	66041.60233411625
Information Command Burst I	150,022,645	335.6128713328625
Low-grade Asklepian Gamma	149,863,732	5.9462420446403925
Jackdaw	149,319,229	12.268242235107577
Capital Shield Extender II	148,837,151	7.089846681254921
Standup Multirole Missile Launcher II	148,661,369	6.819954554616755
Standup Missile Guidance Enhancer II	147,973,036	2.2578962461742123
Caldari Navy Large Shield Extender	147,440,598	109.61311346089296
Poteque 'Prospector' Astrometric Rangefinding AR-810	147,066,655	13.513429713984921
Zainou 'Deadeye' Target Navigation Prediction TN-904	146,630,294	2.8605989008687844
Dread Guristas Thermal Shield Amplifier	145,765,223	157.32222442897626
Centus B-Type Kinetic Armor Hardener	144,885,557	11.858728556867929
Corelum B-Type Thermal Energized Membrane	144,355,744	22.776229742665578
Heavy Warp Scrambler I	144,169,927	6.2451777023236605
Domination Rapid Heavy Missile Launcher	143,873,960	14.304572533278577
Compressed Massive Scordite	143,746,810	46094856.766430974
Domination 425mm Autocannon	143,496,992	2.7994934050430196
Corpii C-Type Multispectrum Coating	143,138,464	5.462528753148401
Corelum A-Type 50MN Microwarpdrive	142,633,159	2.107993428342336
Standup Moon Drill I	142,564,108	3.494132708114558
High-grade Hydra Epsilon	141,904,655	0.9569337008078901
Inherent Implants 'Noble' Hull Upgrades HG-1004	141,646,875	7.778735049194171
Inherent Implants 'Squire' Power Grid Management EG-606	141,521,516	2.020004510675196
Blood Raider Power Redistributor	141,469,478	10.032940555384776
Jump Portal Generation Instruction Holoreel	140,753,071	9.393656323404521
Serpentis Basic Target Guider	140,286,717	22.376775395489346
'Shady' Sensor Booster	140,253,617	7.946380618588829
Fighter Support Unit II	139,543,610	6.5946885733110125
Zainou 'Gnome' Weapon Upgrades WU-1003	139,540,094	48.55046123783822
Large Egress Port Maximizer II	138,859,803	4.716303169240345
Typhoon Fleet Issue	138,570,417	1.4794415970526673
Overmind 'Hawkmoth' Drone Tuner S10-25T	137,432,014	2.6918002326810186
Veles Supratidal Entropic Disintegrator	137,025,190	25.034748089410446
Corpus A-Type Explosive Armor Hardener	136,006,328	7.230533133353181
Photon Scattering Array	134,438,545	7.476783296174942
Zainou 'Beancounter' Reprocessing RX-804	133,888,004	14.586338925699811
Corpum C-Type Medium Armor Repairer	133,781,997	17.618658481048946
Imperial Navy Thermal Armor Hardener	133,606,544	20.94609380739976
Pithum B-Type Thermal Shield Amplifier	133,413,505	48.59599666127414
Domination 800mm Repeating Cannon	133,221,931	5.355612487244023
Zorya's Supratidal Entropic Disintegrator	132,597,933	1.0198585814740235
'Bailey' 1600mm Steel Plates	132,436,247	4.989197334773539
Unstable Small Ancillary Armor Repairer Mutaplasmid	132,335,516	7.115310037114976
Michi's Excavation Augmentor	132,107,248	0.6444256043027354
Svipul	131,923,142	8.677726876643074
Eifyr and Co. 'Rogue' High Speed Maneuvering HS-903	131,831,933	25.23775424440624
Caldari Navy Thermal Shield Hardener	130,787,092	10.365860052126214
Pithum B-Type Medium Shield Booster	130,571,167	11.636321837326403
CONCORD 25000mm Steel Plates	130,570,091	1.510930620675998
Prototype Hyperspatial Accelerator	130,314,475	29.0459101257969
Syndicate Gas Cloud Scoop	130,229,995	21.983456415845637
High-grade Ascendancy Delta	129,865,268	3.4227312342440204
Mid-grade Harvest Epsilon	129,442,863	0.778566227912747
Legion Propulsion - Wake Limiter	129,001,788	15.405589961233957
Eifyr and Co. 'Gunslinger' Motion Prediction MR-702	128,667,988	7.998537212840576
True Creations Strong Box	128,568,368	1.3118739317334451
Ore Prospecting Array 3	128,504,095	2.490727335630943
Unstable Medium Shield Extender Mutaplasmid	128,102,417	26.62034356608846
Sentient Sensor Booster	127,620,060	37.19617037846143
Poteque 'Prospector' Environmental Analysis EY-1005	127,618,800	43.99283015290677
True Sanshas Xray L	127,014,541	14.419542703236655
Centum C-Type Medium Remote Armor Repairer	127,013,596	43.043783689808734
Mid-grade Snake Delta	126,957,208	10.47069756930256
Slaver	126,753,533	68.34423233771719
Dread Guristas Multispectral ECM	126,600,769	51.606799789045574
Starsi	126,204,624	68.10491834102208
Medium Scoped Vorton Projector	126,161,145	0.7718449537646899
Basilisk	126,104,717	8.123733633549834
Medium Vorton Projector I	125,996,339	3.05312443292088
Heavy 'Brave' Capacitor Booster	125,798,113	16.347608071808175
Inherent Implants 'Noble' Mechanic MC-806	125,512,024	2.859890721722103
Centum C-Type Thermal Energized Membrane	124,967,121	94.57590959087219
Malfunctioning Weapon Subroutines	124,946,601	76.93519384208102
Imperial Navy Small Armor Repairer	124,933,488	17.57458244217711
Domination Rocket Launcher	124,869,274	3.8002862641995447
Domination 200mm Autocannon	124,521,694	5.6134142498597654
Caracal Blueprint	123,396,651	2.2133928496002526
Centum A-Type Medium Armor Repairer	123,295,809	4.2060383933760255
Inherent Implants 'Squire' Power Grid Management EG-604	122,796,120	6.465199527757061
Eos	122,554,715	1.566314551164568
Core X-Type Kinetic Armor Hardener	122,520,367	8.973550158904098
Exigent Medium Drone Durability Mutaplasmid	122,322,569	23.755368725031996
Shadow Serpentis Stasis Webifier	122,265,978	11.289147110168072
Mid-grade Nomad Gamma	122,051,551	5.607182967288446
Gravid Large Shield Extender Mutaplasmid	122,028,662	39.960920224850376
Mid-grade Asklepian Beta	121,882,645	13.880269429611412
Hurricane Fleet Issue	121,355,204	8.959409699292898
Capital Moon Ore Compressor I	121,222,207	1.9110576358853415
Succubus	121,013,944	34.339938748041305
Imperial Navy Xray M	120,781,995	215.09446586870638
Mid-grade Hydra Omega	120,357,121	0.5739189729196279
'Ghost' Burst Jammer	119,922,053	3.7410874281340663
Mining Foreman Burst I	119,881,030	262.3504326563296
50000MN Cold-Gas Enduring Microwarpdrive	119,224,036	3.041142445241306
'Beatnik' Small Remote Armor Repairer	119,085,799	2.585769389582912
Nanite Engineering	119,043,679	29.503721238409444
Domination EM Shield Amplifier	118,373,299	16.2085929872933
Standup XL Energy Neutralizer II	118,354,737	1.8985665038952053
Mid-grade Nirvana Alpha	118,325,761	5.625719665343808
Capital Industrial Core I	117,702,762	5.6318458422311695
Cheetah	117,587,396	26.18056653601377
Zainou 'Deadeye' Trajectory Analysis TA-706	117,459,893	0.5081280383804864
Gravid X-Large Shield Booster Mutaplasmid	116,990,530	39.22162263829123
Low-grade Nomad Epsilon	116,971,655	0.5710307691398472
High-grade Talisman Beta	116,953,704	9.867429162554629
Frigoris Restrained Ice Harvester Upgrade	116,601,039	16.605600532848925
Dread Guristas Kinetic Shield Hardener	116,491,480	124.25360319222415
Helium Isotopes	116,171,023	4130525.267828586
Antaeus II	115,087,889	5.398068007800598
Domination Explosive Coating	114,423,150	12.855067612413503
Gist A-Type X-Large Shield Booster	114,376,972	1.6508663379237611
Core B-Type Thermal Armor Hardener	114,054,503	4.614882086000497
Dark Blood Medium Energy Nosferatu	114,042,467	23.48529271227499
Corpum B-Type Medium Energy Neutralizer	114,013,262	5.535511128202312
Golem	113,624,297	11.385200114986123
Caldari Navy Multispectrum Shield Hardener	113,342,130	3.755537802099517
Antipharmakon Iokira	112,721,825	54.48920865362719
Heavy 'Vrykolakas' Energy Nosferatu	112,097,631	6.3468973576691186
Chaotic Exotic Filament	111,683,298	75.74316637032989
Machariel	111,382,800	7.334088427177736
True Sansha Small Capacitor Booster	111,318,716	6.546811919026527
Yan Jung Glass Scale	110,493,380	203.0706499066074
Compressed Fullerite-C32	110,441,647	91652.81938265699
Low-grade Rapture Epsilon	110,328,252	1.409045375044189
True Sansha Small Energy Neutralizer	109,980,185	12.57922748374249
Sentient Damage Control	109,750,253	7.136371263300578
Zainou 'Deadeye' Medium Hybrid Turret MH-805	109,668,796	16.377032269954846
High-grade Mimesis Beta	109,521,620	1.3917581020058103
Tengu Offensive - Magnetic Infusion Basin	108,971,309	40.00562043883651
Focused Medium Pulse Laser II	108,905,566	197.77997763687554
Advanced Infomorph Psychology	108,476,816	4.344407604147257
Cloaking	108,322,803	44.31739946593522
'Page' Capacitor Flux Coil I	107,197,775	5.598467486302358
Structure Laboratory	106,977,818	1.9561264815076815
